item_code,sequence,propriete,valeur,unite,is_major,famille,sous_famille
350109212,5,USG,,,0,ME,ME-JO
350109213,1,TYPE,,,0,ME,ME-JO
350109213,2,DIA,,Millimeter,1,ME,ME-JO
350109213,3,DIM,,Millimeter,0,ME,ME-JO
350109213,4,MAT,,,0,ME,ME-JO
350109213,5,USG,,,0,ME,ME-JO
350109215,1,TYPE,,,0,PN,PN-CO
350109215,2,PMD,,,1,PN,PN-CO
350109215,3,CCU,,L,0,PN,PN-CO
350109215,4,PRE,,Bar,0,PN,PN-CO
350109215,5,FAB,,,0,PN,PN-CO
350109216,1,TYPE,,,0,PN,PN-CO
350109216,2,PMD,,,1,PN,PN-CO
350109216,3,CCU,,L,0,PN,PN-CO
350109216,4,PRE,,Bar,0,PN,PN-CO
350109216,5,FAB,,,0,PN,PN-CO
350109220,1,TYPE,,,0,PN,PN-CO
350109220,2,PMD,,,1,PN,PN-CO
350109220,3,CCU,,L,0,PN,PN-CO
350109220,4,PRE,,Bar,0,PN,PN-CO
350109220,5,FAB,,,0,PN,PN-CO
350109226,1,TYPE,,,0,PN,PN-CO
350109226,2,PMD,,,1,PN,PN-CO
350109226,3,CCU,,L,0,PN,PN-CO
350109226,4,PRE,,Bar,0,PN,PN-CO
350109226,5,FAB,,,0,PN,PN-CO
350109234,1,TYPE,,,0,PN,PN-CO
350109234,2,PMD,,,1,PN,PN-CO
350109234,3,CCU,,L,0,PN,PN-CO
350109234,4,PRE,,Bar,0,PN,PN-CO
350109234,5,FAB,,,0,PN,PN-CO
350109236,1,TYPE,,,0,PN,PN-CO
350109236,2,PMD,,,1,PN,PN-CO
350109236,3,CCU,,L,0,PN,PN-CO
350109236,4,PRE,,Bar,0,PN,PN-CO
350109236,5,FAB,,,0,PN,PN-CO
350109237,1,TYPE,,,0,PN,PN-CO
350109237,2,PMD,,,1,PN,PN-CO
350109237,3,CCU,,L,0,PN,PN-CO
350109237,4,PRE,,Bar,0,PN,PN-CO
350109237,5,FAB,,,0,PN,PN-CO
350109238,1,TYPE,,,0,HY,HY-FI
350109238,2,SEU,,Micrometer,1,HY,HY-FI
350109238,3,RAC,,,0,HY,HY-FI
350109238,4,DEB,,,0,HY,HY-FI
350109238,5,FAB,,,0,HY,HY-FI
350201012,1,TYPE,,,0,HY,HY-FI
350201012,2,SEU,,Micrometer,1,HY,HY-FI
350201012,3,RAC,,,0,HY,HY-FI
350201012,4,DEB,,,0,HY,HY-FI
350201012,5,FAB,,,0,HY,HY-FI
350201013,1,TYPE,,,0,ME,ME-JO
350201013,2,DIA,,Millimeter,1,ME,ME-JO
350201013,3,DIM,,Millimeter,0,ME,ME-JO
350201013,4,MAT,,,0,ME,ME-JO
350201013,5,USG,,,0,ME,ME-JO
350201045,1,TYPE,,,0,ME,ME-JO
350201045,2,DIA,,Millimeter,1,ME,ME-JO
350201045,3,DIM,,Millimeter,0,ME,ME-JO
350201045,4,MAT,,,0,ME,ME-JO
350201045,5,USG,,,0,ME,ME-JO
350201049,1,FTT,,,1,ME,ME-VI
350201049,2,DIA,,Millimeter,0,ME,ME-VI
350201049,3,LON,,Millimeter,0,ME,ME-VI
350201049,4,MAT,,,0,ME,ME-VI
350201049,5,FIL,,,0,ME,ME-VI
350201050,1,TYPE,,,0,HY,HY-FI
350201050,2,SEU,,Micrometer,1,HY,HY-FI
350201050,3,RAC,,,0,HY,HY-FI
350201050,4,DEB,,,0,HY,HY-FI
350201050,5,FAB,,,0,HY,HY-FI
350201053,1,FTT,,,1,ME,ME-VI
350201053,2,DIA,,Millimeter,0,ME,ME-VI
350201053,3,LON,,Millimeter,0,ME,ME-VI
350201053,4,MAT,,,0,ME,ME-VI
350201053,5,FIL,,,0,ME,ME-VI
350201054,1,TYPE,,,1,CS,CS-GC
350201054,2,GRA,,,0,CS,CS-GC
350201054,3,CND,,,0,CS,CS-GC
350201054,4,APP,,,0,CS,CS-GC
350201054,5,FAB,,,0,CS,CS-GC
350201056,1,TYPE,,,1,CS,CS-MS
350201056,2,CAP,,,0,CS,CS-MS
350201056,3,CLS,,,0,CS,CS-MS
350201056,4,DIM,,Millimeter,0,CS,CS-MS
350201056,5,NOR,,,0,CS,CS-MS
350201059,1,FON,,,0,PN,PN-EV
350201059,2,DDR,,,1,PN,PN-EV
350201059,3,FIL,,,0,PN,PN-EV
350201059,4,TNC,,,0,PN,PN-EV
350201059,5,TYPE,,,0,PN,PN-EV
350201060,1,FON,,,0,PN,PN-EV
350201060,2,DDR,,,1,PN,PN-EV
350201060,3,FIL,,,0,PN,PN-EV
350201060,4,TNC,,,0,PN,PN-EV
350201060,5,TYPE,,,0,PN,PN-EV
350201061,1,FON,,,0,PN,PN-EV
350201061,2,DDR,,,1,PN,PN-EV
350201061,3,FIL,,,0,PN,PN-EV
350201061,4,TNC,,,0,PN,PN-EV
350201061,5,TYPE,,,0,PN,PN-EV
350201063,1,TYPE,,,1,CS,CS-MS
350201063,2,CAP,,,0,CS,CS-MS
350201063,3,CLS,,,0,CS,CS-MS
350201063,4,DIM,,Millimeter,0,CS,CS-MS
350201063,5,NOR,,,0,CS,CS-MS
350201064,1,FON,,,0,PN,PN-EV
350201064,2,DDR,,,1,PN,PN-EV
350201064,3,FIL,,,0,PN,PN-EV
350201064,4,TNC,,,0,PN,PN-EV
350201064,5,TYPE,,,0,PN,PN-EV
350201069,1,TYPE,,,1,CS,CS-GC
350201069,2,GRA,,,0,CS,CS-GC
350201069,3,CND,,,0,CS,CS-GC
350201069,4,APP,,,0,CS,CS-GC
350201069,5,FAB,,,0,CS,CS-GC
350201071,1,FTT,,,1,ME,ME-VI
350201071,2,DIA,,Millimeter,0,ME,ME-VI
350201071,3,LON,,Millimeter,0,ME,ME-VI
350201071,4,MAT,,,0,ME,ME-VI
350201071,5,FIL,,,0,ME,ME-VI
350201074,1,TYPE,,,0,ME,ME-RO
350201074,2,DIAI,,Millimeter,1,ME,ME-RO
350201074,3,SR,,,0,ME,ME-RO
350201074,4,DIAE,,Millimeter,0,ME,ME-RO
350201074,5,EPJ,,,0,ME,ME-RO
350201076,1,TYPE,,,0,ME,ME-JO
350201076,2,DIA,,Millimeter,1,ME,ME-JO
350201076,3,DIM,,Millimeter,0,ME,ME-JO
350201076,4,MAT,,,0,ME,ME-JO
350201076,5,USG,,,0,ME,ME-JO
350201077,1,TPR,,,0,ME,ME-CO
350201077,2,LPR,,Millimeter,1,ME,ME-CO
350201077,3,LEP,,Millimeter,0,ME,ME-CO
350201077,4,PDE,,,0,ME,ME-CO
350201077,5,MAT,,,0,ME,ME-CO
350201080,1,TYPE,,,0,ME,ME-RO
350201080,2,DIAI,,Millimeter,1,ME,ME-RO
350201080,3,SR,,,0,ME,ME-RO
350201080,4,DIAE,,Millimeter,0,ME,ME-RO
350201080,5,EPJ,,,0,ME,ME-RO
350201081,1,TYPE,,,1,CS,CS-MS
350201081,2,CAP,,,0,CS,CS-MS
350201081,3,CLS,,,0,CS,CS-MS
350201081,4,DIM,,Millimeter,0,CS,CS-MS
350201081,5,NOR,,,0,CS,CS-MS
350201087,1,TYPE,,,0,ME,ME-JO
350201087,2,DIA,,Millimeter,1,ME,ME-JO
350201087,3,DIM,,Millimeter,0,ME,ME-JO
350201087,4,MAT,,,0,ME,ME-JO
350201087,5,USG,,,0,ME,ME-JO
350201088,1,TYPE,,,0,ME,ME-JO
350201088,2,DIA,,Millimeter,1,ME,ME-JO
350201088,3,DIM,,Millimeter,0,ME,ME-JO
350201088,4,MAT,,,0,ME,ME-JO
350201088,5,USG,,,0,ME,ME-JO
350201090,1,TYPE,,,0,ME,ME-RO
350201090,2,DIAI,,Millimeter,1,ME,ME-RO
350201090,3,SR,,,0,ME,ME-RO
350201090,4,DIAE,,Millimeter,0,ME,ME-RO
350201090,5,EPJ,,,0,ME,ME-RO
350201094,1,TYPE,,,0,ME,ME-JO
350201094,2,DIA,,Millimeter,1,ME,ME-JO
350201094,3,DIM,,Millimeter,0,ME,ME-JO
350201094,4,MAT,,,0,ME,ME-JO
350201094,5,USG,,,0,ME,ME-JO
350201099,1,TYPE,,,1,CS,CS-GC
350201099,2,GRA,,,0,CS,CS-GC
350201099,3,CND,,,0,CS,CS-GC
350201099,4,APP,,,0,CS,CS-GC
350201099,5,FAB,,,0,CS,CS-GC
350201103,1,TYPE,,,0,ME,ME-JO
350201103,2,DIA,,Millimeter,1,ME,ME-JO
350201103,3,DIM,,Millimeter,0,ME,ME-JO
350201103,4,MAT,,,0,ME,ME-JO
350201103,5,USG,,,0,ME,ME-JO
350201107,1,TYPE,,,1,CS,CS-GC
350201107,2,GRA,,,0,CS,CS-GC
350201107,3,CND,,,0,CS,CS-GC
350201107,4,APP,,,0,CS,CS-GC
350201107,5,FAB,,,0,CS,CS-GC
350201109,1,TYPE,,,0,ME,ME-RO
350201109,2,DIAI,,Millimeter,1,ME,ME-RO
350201109,3,SR,,,0,ME,ME-RO
350201109,4,DIAE,,Millimeter,0,ME,ME-RO
350201109,5,EPJ,,,0,ME,ME-RO
350201111,1,TYPE,,,0,ME,ME-RO
350201111,2,DIAI,,Millimeter,1,ME,ME-RO
350201111,3,SR,,,0,ME,ME-RO
350201111,4,DIAE,,Millimeter,0,ME,ME-RO
350201111,5,EPJ,,,0,ME,ME-RO
350201112,1,TYPE,,,0,ME,ME-JO
350201112,2,DIA,,Millimeter,1,ME,ME-JO
350201112,3,DIM,,Millimeter,0,ME,ME-JO
350201112,4,MAT,,,0,ME,ME-JO
350201112,5,USG,,,0,ME,ME-JO
350201114,1,TYPE,,,0,ME,ME-JO
350201114,2,DIA,,Millimeter,1,ME,ME-JO
350201114,3,DIM,,Millimeter,0,ME,ME-JO
350201114,4,MAT,,,0,ME,ME-JO
350201114,5,USG,,,0,ME,ME-JO
350201115,1,TYPE,,,0,HY,HY-PO
350201115,2,DEB,,,1,HY,HY-PO
350201115,3,CYL,,,0,HY,HY-PO
350201115,4,PRE,,Bar,0,HY,HY-PO
350201115,5,LIQ,,,0,HY,HY-PO
350201116,1,FON,,,0,PN,PN-EV
350201116,2,DDR,,,1,PN,PN-EV
350201116,3,FIL,,,0,PN,PN-EV
350201116,4,TNC,,,0,PN,PN-EV
350201116,5,TYPE,,,0,PN,PN-EV
351320108,1,TYPE,,,0,HY,HY-FL
351320108,2,DN,,,1,HY,HY-FL
351320108,3,LON,,Millimeter,0,HY,HY-FL
351320108,4,EMB,,,0,HY,HY-FL
351320108,5,PRE,,Bar,0,HY,HY-FL
351320109,1,TYPE,,,0,HY,HY-FL
351320109,2,DN,,,1,HY,HY-FL
351320109,3,LON,,Millimeter,0,HY,HY-FL
351320109,4,EMB,,,0,HY,HY-FL
351320109,5,PRE,,Bar,0,HY,HY-FL
351320110,1,TYPE,,,0,HY,HY-FL
351320110,2,DN,,,1,HY,HY-FL
351320110,3,LON,,Millimeter,0,HY,HY-FL
351320110,4,EMB,,,0,HY,HY-FL
351320110,5,PRE,,Bar,0,HY,HY-FL
351320111,1,TYPE,,,0,HY,HY-FL
351320111,2,DN,,,1,HY,HY-FL
351320111,3,LON,,Millimeter,0,HY,HY-FL
351320111,4,EMB,,,0,HY,HY-FL
351320111,5,PRE,,Bar,0,HY,HY-FL
351320114,1,TYPE,,,0,HY,HY-FL
351320114,2,DN,,,1,HY,HY-FL
351320114,3,LON,,Millimeter,0,HY,HY-FL
351320114,4,EMB,,,0,HY,HY-FL
351320114,5,PRE,,Bar,0,HY,HY-FL
351320117,1,TYPE,,,0,ME,ME-RO
351320117,2,DIAI,,Millimeter,1,ME,ME-RO
351320117,3,SR,,,0,ME,ME-RO
351320117,4,DIAE,,Millimeter,0,ME,ME-RO
351320117,5,EPJ,,,0,ME,ME-RO
351320118,1,TYPE,,,1,CS,CS-GC
351320118,2,GRA,,,0,CS,CS-GC
351320118,3,CND,,,0,CS,CS-GC
351320118,4,APP,,,0,CS,CS-GC
351320118,5,FAB,,,0,CS,CS-GC
351320121,1,TDC,,,0,EL,EL-MO
351320121,2,PUI,,Kilowatt,1,EL,EL-MO
351320121,3,VIT,,,0,EL,EL-MO
351320121,4,FIX,,,0,EL,EL-MO
351320121,5,TEN,,,0,EL,EL-MO
356801119,1,TYPE,,,0,HY,HY-PO
356801119,2,DEB,,,1,HY,HY-PO
356801119,3,CYL,,,0,HY,HY-PO
356801119,4,PRE,,Bar,0,HY,HY-PO
356801119,5,LIQ,,,0,HY,HY-PO
356801122,1,TYPE,,,0,ME,ME-EN
356801122,2,NDR,,,1,ME,ME-EN
356801122,3,MODU,,,0,ME,ME-EN
356801122,4,DIM,,Millimeter,0,ME,ME-EN
356801122,5,MAT,,,0,ME,ME-EN
356801128,1,TYPE,,,0,SE,SE-PM
356801128,2,MAF,,,1,SE,SE-PM
356801128,3,DIM,,Millimeter,0,SE,SE-PM
356801128,4,CPS,,,0,SE,SE-PM
356801128,5,TEN,,,0,SE,SE-PM
357767060,1,TYPE,,,0,ME,ME-RO
357767060,2,DIAI,,Millimeter,1,ME,ME-RO
357767060,3,SR,,,0,ME,ME-RO
357767060,4,DIAE,,Millimeter,0,ME,ME-RO
357767060,5,EPJ,,,0,ME,ME-RO
364502047,1,TYPE,,,0,ME,ME-JO
364502047,2,DIA,,Millimeter,1,ME,ME-JO
364502047,3,DIM,,Millimeter,0,ME,ME-JO
364502047,4,MAT,,,0,ME,ME-JO
364502047,5,USG,,,0,ME,ME-JO
366801007,1,TYPE,,,0,ME,ME-JO
366801007,2,DIA,,Millimeter,1,ME,ME-JO
366801007,3,DIM,,Millimeter,0,ME,ME-JO
366801007,4,MAT,,,0,ME,ME-JO
366801007,5,USG,,,0,ME,ME-JO
366801025,1,TYPE,,,0,HY,HY-PO
366801025,2,DEB,,,1,HY,HY-PO
366801025,3,CYL,,,0,HY,HY-PO
366801025,4,PRE,,Bar,0,HY,HY-PO
366801025,5,LIQ,,,0,HY,HY-PO
366801035,1,PRC,,,1,CS,CS-SC
366801035,2,DIA,,Millimeter,0,CS,CS-SC
366801035,3,NUA,,,0,CS,CS-SC
366801035,4,TYPE,,,0,CS,CS-SC
366801035,5,CND,,,0,CS,CS-SC
366801040,1,PRC,,,1,CS,CS-SC
366801040,2,DIA,,Millimeter,0,CS,CS-SC
366801040,3,NUA,,,0,CS,CS-SC
366801040,4,TYPE,,,0,CS,CS-SC
366801040,5,CND,,,0,CS,CS-SC
366801041,1,TYPE,,,0,SE,SE-EC
366801041,2,PEN,,Watt,1,SE,SE-EC
366801041,3,TEN,,,0,SE,SE-EC
366801041,4,FOR,,,0,SE,SE-EC
366801041,5,FAB,,,0,SE,SE-EC
366801042,1,TYPE,,,0,SE,SE-EC
366801042,2,PEN,,Watt,1,SE,SE-EC
366801042,3,TEN,,,0,SE,SE-EC
366801042,4,FOR,,,0,SE,SE-EC
366801042,5,FAB,,,0,SE,SE-EC
366801048,1,TYPE,,,0,ME,ME-JO
366801048,2,DIA,,Millimeter,1,ME,ME-JO
366801048,3,DIM,,Millimeter,0,ME,ME-JO
366801048,4,MAT,,,0,ME,ME-JO
366801048,5,USG,,,0,ME,ME-JO
366801049,1,TYPE,,,0,ME,ME-JO
366801049,2,DIA,,Millimeter,1,ME,ME-JO
366801049,3,DIM,,Millimeter,0,ME,ME-JO
366801049,4,MAT,,,0,ME,ME-JO
366801049,5,USG,,,0,ME,ME-JO
366801051,1,TYPE,,,0,HY,HY-PO
366801051,2,DEB,,,1,HY,HY-PO
366801051,3,CYL,,,0,HY,HY-PO
366801051,4,PRE,,Bar,0,HY,HY-PO
366801051,5,LIQ,,,0,HY,HY-PO
366801052,1,TYPE,,,0,HY,HY-PO
366801052,2,DEB,,,1,HY,HY-PO
366801052,3,CYL,,,0,HY,HY-PO
366801052,4,PRE,,Bar,0,HY,HY-PO
366801052,5,LIQ,,,0,HY,HY-PO
366801055,1,TYPE,,,0,ME,ME-JO
366801055,2,DIA,,Millimeter,1,ME,ME-JO
366801055,3,DIM,,Millimeter,0,ME,ME-JO
366801055,4,MAT,,,0,ME,ME-JO
366801055,5,USG,,,0,ME,ME-JO
366801056,1,TYPE,,,0,SE,SE-EC
366801056,2,PEN,,Watt,1,SE,SE-EC
366801056,3,TEN,,,0,SE,SE-EC
366801056,4,FOR,,,0,SE,SE-EC
366801056,5,FAB,,,0,SE,SE-EC
366801072,1,TYPE,,,0,SE,SE-EC
366801072,2,PEN,,Watt,1,SE,SE-EC
366801072,3,TEN,,,0,SE,SE-EC
366801072,4,FOR,,,0,SE,SE-EC
366801072,5,FAB,,,0,SE,SE-EC
366802022,1,TYPE,,,0,ME,ME-JO
366802022,2,DIA,,Millimeter,1,ME,ME-JO
366802022,3,DIM,,Millimeter,0,ME,ME-JO
366802022,4,MAT,,,0,ME,ME-JO
366802022,5,USG,,,0,ME,ME-JO
366802028,1,TYPE,,,0,ME,ME-JO
366802028,2,DIA,,Millimeter,1,ME,ME-JO
366802028,3,DIM,,Millimeter,0,ME,ME-JO
366802028,4,MAT,,,0,ME,ME-JO
366802028,5,USG,,,0,ME,ME-JO
366802030,1,TYPE,,,0,ME,ME-JO
366802030,2,DIA,,Millimeter,1,ME,ME-JO
366802030,3,DIM,,Millimeter,0,ME,ME-JO
366802030,4,MAT,,,0,ME,ME-JO
366802030,5,USG,,,0,ME,ME-JO
366802032,1,TYPE,,,0,ME,ME-JO
366802032,2,DIA,,Millimeter,1,ME,ME-JO
366802032,3,DIM,,Millimeter,0,ME,ME-JO
366802032,4,MAT,,,0,ME,ME-JO
366802032,5,USG,,,0,ME,ME-JO
366802033,1,TYPE,,,0,ME,ME-JO
366802033,2,DIA,,Millimeter,1,ME,ME-JO
366802033,3,DIM,,Millimeter,0,ME,ME-JO
366802033,4,MAT,,,0,ME,ME-JO
366802033,5,USG,,,0,ME,ME-JO
366802035,1,TYPE,,,0,ME,ME-JO
366802035,2,DIA,,Millimeter,1,ME,ME-JO
366802035,3,DIM,,Millimeter,0,ME,ME-JO
366802035,4,MAT,,,0,ME,ME-JO
366802035,5,USG,,,0,ME,ME-JO
366802036,1,TYPE,,,0,ME,ME-JO
366802036,2,DIA,,Millimeter,1,ME,ME-JO
366802036,3,DIM,,Millimeter,0,ME,ME-JO
366802036,4,MAT,,,0,ME,ME-JO
366802036,5,USG,,,0,ME,ME-JO
366802039,1,TYPE,,,0,ME,ME-JO
366802039,2,DIA,,Millimeter,1,ME,ME-JO
366802039,3,DIM,,Millimeter,0,ME,ME-JO
366802039,4,MAT,,,0,ME,ME-JO
366802039,5,USG,,,0,ME,ME-JO
366802040,1,TYPE,,,0,ME,ME-JO
366802040,2,DIA,,Millimeter,1,ME,ME-JO
366802040,3,DIM,,Millimeter,0,ME,ME-JO
366802040,4,MAT,,,0,ME,ME-JO
366802040,5,USG,,,0,ME,ME-JO
366820031,1,TYPE,,,0,HY,HY-PO
366820031,2,DEB,,,1,HY,HY-PO
366820031,3,CYL,,,0,HY,HY-PO
366820031,4,PRE,,Bar,0,HY,HY-PO
366820031,5,LIQ,,,0,HY,HY-PO
366820035,1,FTT,,,1,ME,ME-VI
366820035,2,DIA,,Millimeter,0,ME,ME-VI
366820035,3,LON,,Millimeter,0,ME,ME-VI
366820035,4,MAT,,,0,ME,ME-VI
366820035,5,FIL,,,0,ME,ME-VI
366820073,1,TYPE,,,0,HY,HY-PO
366820073,2,DEB,,,1,HY,HY-PO
366820073,3,CYL,,,0,HY,HY-PO
366820073,4,PRE,,Bar,0,HY,HY-PO
366820073,5,LIQ,,,0,HY,HY-PO
366820074,1,TYPE,,,0,ME,ME-RO
366820074,2,DIAI,,Millimeter,1,ME,ME-RO
366820074,3,SR,,,0,ME,ME-RO
366820074,4,DIAE,,Millimeter,0,ME,ME-RO
366820074,5,EPJ,,,0,ME,ME-RO
366820075,1,TYPE,,,0,HY,HY-PO
366820075,2,DEB,,,1,HY,HY-PO
366820075,3,CYL,,,0,HY,HY-PO
366820075,4,PRE,,Bar,0,HY,HY-PO
366820075,5,LIQ,,,0,HY,HY-PO
366820076,1,TYPE,,,0,HY,HY-PO
366820076,2,DEB,,,1,HY,HY-PO
366820076,3,CYL,,,0,HY,HY-PO
366820076,4,PRE,,Bar,0,HY,HY-PO
366820076,5,LIQ,,,0,HY,HY-PO
366820077,1,TYPE,,,0,HY,HY-PO
366820077,2,DEB,,,1,HY,HY-PO
366820077,3,CYL,,,0,HY,HY-PO
366820077,4,PRE,,Bar,0,HY,HY-PO
366820077,5,LIQ,,,0,HY,HY-PO
366820080,1,TYPE,,,0,HY,HY-PO
366820080,2,DEB,,,1,HY,HY-PO
366820080,3,CYL,,,0,HY,HY-PO
366820080,4,PRE,,Bar,0,HY,HY-PO
366820080,5,LIQ,,,0,HY,HY-PO
366820081,1,TYPE,,,0,HY,HY-PO
366820081,2,DEB,,,1,HY,HY-PO
366820081,3,CYL,,,0,HY,HY-PO
366820081,4,PRE,,Bar,0,HY,HY-PO
366820081,5,LIQ,,,0,HY,HY-PO
366820082,1,TYPE,,,0,HY,HY-PO
366820082,2,DEB,,,1,HY,HY-PO
366820082,3,CYL,,,0,HY,HY-PO
366820082,4,PRE,,Bar,0,HY,HY-PO
366820082,5,LIQ,,,0,HY,HY-PO
366820083,1,TYPE,,,0,HY,HY-PO
366820083,2,DEB,,,1,HY,HY-PO
366820083,3,CYL,,,0,HY,HY-PO
366820083,4,PRE,,Bar,0,HY,HY-PO
366820083,5,LIQ,,,0,HY,HY-PO
366820084,1,TYPE,,,0,HY,HY-PO
366820084,2,DEB,,,1,HY,HY-PO
366820084,3,CYL,,,0,HY,HY-PO
366820084,4,PRE,,Bar,0,HY,HY-PO
366820084,5,LIQ,,,0,HY,HY-PO
366820085,1,TYPE,,,0,HY,HY-PO
366820085,2,DEB,,,1,HY,HY-PO
366820085,3,CYL,,,0,HY,HY-PO
366820085,4,PRE,,Bar,0,HY,HY-PO
366820085,5,LIQ,,,0,HY,HY-PO
366820086,1,TYPE,,,0,HY,HY-PO
366820086,2,DEB,,,1,HY,HY-PO
366820086,3,CYL,,,0,HY,HY-PO
366820086,4,PRE,,Bar,0,HY,HY-PO
366820086,5,LIQ,,,0,HY,HY-PO
366820087,1,TYPE,,,0,ME,ME-RO
366820087,2,DIAI,,Millimeter,1,ME,ME-RO
366820087,3,SR,,,0,ME,ME-RO
366820087,4,DIAE,,Millimeter,0,ME,ME-RO
366820087,5,EPJ,,,0,ME,ME-RO
366820088,1,TYPE,,,0,HY,HY-PO
366820088,2,DEB,,,1,HY,HY-PO
366820088,3,CYL,,,0,HY,HY-PO
366820088,4,PRE,,Bar,0,HY,HY-PO
366820088,5,LIQ,,,0,HY,HY-PO
366820089,1,TYPE,,,0,ME,ME-JO
366820089,2,DIA,,Millimeter,1,ME,ME-JO
366820089,3,DIM,,Millimeter,0,ME,ME-JO
366820089,4,MAT,,,0,ME,ME-JO
366820089,5,USG,,,0,ME,ME-JO
366820090,1,TYPE,,,0,ME,ME-JO
366820090,2,DIA,,Millimeter,1,ME,ME-JO
366820090,3,DIM,,Millimeter,0,ME,ME-JO
366820090,4,MAT,,,0,ME,ME-JO
366820090,5,USG,,,0,ME,ME-JO
366820092,1,TYPE,,,0,ME,ME-JO
366820092,2,DIA,,Millimeter,1,ME,ME-JO
366820092,3,DIM,,Millimeter,0,ME,ME-JO
366820092,4,MAT,,,0,ME,ME-JO
366820092,5,USG,,,0,ME,ME-JO
366820094,1,FTT,,,1,ME,ME-VI
366820094,2,DIA,,Millimeter,0,ME,ME-VI
366820094,3,LON,,Millimeter,0,ME,ME-VI
366820094,4,MAT,,,0,ME,ME-VI
366820094,5,FIL,,,0,ME,ME-VI
366820095,1,FTT,,,1,ME,ME-VI
366820095,2,DIA,,Millimeter,0,ME,ME-VI
366820095,3,LON,,Millimeter,0,ME,ME-VI
366820095,4,MAT,,,0,ME,ME-VI
366820095,5,FIL,,,0,ME,ME-VI
366820099,1,TYPE,,,0,HY,HY-PO
366820099,2,DEB,,,1,HY,HY-PO
366820099,3,CYL,,,0,HY,HY-PO
366820099,4,PRE,,Bar,0,HY,HY-PO
366820099,5,LIQ,,,0,HY,HY-PO
369606003,1,TYPE,,,1,CS,CS-JG
369606003,2,MAT,,,0,CS,CS-JG
369606003,3,DIM,,Millimeter,0,CS,CS-JG
369606003,4,REFERENC,,,0,CS,CS-JG
369606003,5,FAB,,,0,CS,CS-JG
369606006,1,TYPE,,,0,ME,ME-JO
369606006,2,DIA,,Millimeter,1,ME,ME-JO
369606006,3,DIM,,Millimeter,0,ME,ME-JO
369606006,4,MAT,,,0,ME,ME-JO
369606006,5,USG,,,0,ME,ME-JO
369608050,1,TYPE,,,1,CS,CS-JG
369608050,2,MAT,,,0,CS,CS-JG
369608050,3,DIM,,Millimeter,0,CS,CS-JG
369608050,4,REFERENC,,,0,CS,CS-JG
369608050,5,FAB,,,0,CS,CS-JG
376010013,1,TYPE,,,0,ME,ME-RO
376010013,2,DIAI,,Millimeter,1,ME,ME-RO
376010013,3,SR,,,0,ME,ME-RO
376010013,4,DIAE,,Millimeter,0,ME,ME-RO
376010013,5,EPJ,,,0,ME,ME-RO
376010014,1,TYPE,,,0,ME,ME-RO
376010014,2,DIAI,,Millimeter,1,ME,ME-RO
376010014,3,SR,,,0,ME,ME-RO
376010014,4,DIAE,,Millimeter,0,ME,ME-RO
376010014,5,EPJ,,,0,ME,ME-RO
376010019,1,TYPE,,,0,ME,ME-JO
376010019,2,DIA,,Millimeter,1,ME,ME-JO
376010019,3,DIM,,Millimeter,0,ME,ME-JO
376010019,4,MAT,,,0,ME,ME-JO
376010019,5,USG,,,0,ME,ME-JO
376010031,1,TYPE,,,0,ME,ME-RO
376010031,2,DIAI,,Millimeter,1,ME,ME-RO
376010031,3,SR,,,0,ME,ME-RO
376010031,4,DIAE,,Millimeter,0,ME,ME-RO
376010031,5,EPJ,,,0,ME,ME-RO
376402012,1,TYPE,,,0,HY,HY-PO
376402012,2,DEB,,,1,HY,HY-PO
376402012,3,CYL,,,0,HY,HY-PO
376402012,4,PRE,,Bar,0,HY,HY-PO
376402012,5,LIQ,,,0,HY,HY-PO
376751005,1,TYPE,,,1,CS,CS-JG
376751005,2,MAT,,,0,CS,CS-JG
376751005,3,DIM,,Millimeter,0,CS,CS-JG
376751005,4,REFERENC,,,0,CS,CS-JG
376751005,5,FAB,,,0,CS,CS-JG
376751006,1,TYPE,,,1,CS,CS-JG
376751006,2,MAT,,,0,CS,CS-JG
376751006,3,DIM,,Millimeter,0,CS,CS-JG
376751006,4,REFERENC,,,0,CS,CS-JG
376751006,5,FAB,,,0,CS,CS-JG
386101021,1,TYPE,,,0,ME,ME-JO
386101021,2,DIA,,Millimeter,1,ME,ME-JO
386101021,3,DIM,,Millimeter,0,ME,ME-JO
386101021,4,MAT,,,0,ME,ME-JO
386101021,5,USG,,,0,ME,ME-JO
386101022,1,TYPE,,,0,ME,ME-JO
386101022,2,DIA,,Millimeter,1,ME,ME-JO
386101022,3,DIM,,Millimeter,0,ME,ME-JO
386101022,4,MAT,,,0,ME,ME-JO
386101022,5,USG,,,0,ME,ME-JO
386102013,1,TYPE,,,0,ME,ME-JO
386102013,2,DIA,,Millimeter,1,ME,ME-JO
386102013,3,DIM,,Millimeter,0,ME,ME-JO
386102013,4,MAT,,,0,ME,ME-JO
386102013,5,USG,,,0,ME,ME-JO
386102016,1,TYPE,,,0,HY,HY-PO
386102016,2,DEB,,,1,HY,HY-PO
386102016,3,CYL,,,0,HY,HY-PO
386102016,4,PRE,,Bar,0,HY,HY-PO
386102016,5,LIQ,,,0,HY,HY-PO
386102017,1,TYPE,,,0,HY,HY-PO
386102017,2,DEB,,,1,HY,HY-PO
386102017,3,CYL,,,0,HY,HY-PO
386102017,4,PRE,,Bar,0,HY,HY-PO
386102017,5,LIQ,,,0,HY,HY-PO
